repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date,categories,primary_category,input,stars_prev,star_growth,star_growth_rate,momentum_score,signal
ddmms/ml-peg,ddmms,https://github.com/ddmms/ml-peg,,Python,"['benchmarking', 'machine-learning', 'validation', 'interatomic-potentials', 'ai-for-science']",56,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
deepnote/deepnote,deepnote,https://github.com/deepnote/deepnote,,TypeScript,"[""python"",""data-science"",""data"",""machine-learning"",""r""]",2999,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
deepspeedai/DeepSpeed,deepspeedai,https://github.com/deepspeedai/DeepSpeed,,Python,"[""machine-learning"",""compression"",""deep-learning"",""gpu"",""inference""]",42961,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
deepspeedai/DeepSpeed,deepspeedai,https://github.com/deepspeedai/DeepSpeed,,Python,"['machine-learning', 'compression', 'deep-learning', 'gpu', 'inference']",42974,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",42961.0,13,0.03,26.7,🌱 STEADY
deepspeedai/DeepSpeed,deepspeedai,https://github.com/deepspeedai/DeepSpeed,,Python,"['machine-learning', 'compression', 'deep-learning', 'gpu', 'inference']",42975,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",42974.0,1,0.0,6.9,💤 LOW VELOCITY
desy-ml/cheetah,desy-ml,https://github.com/desy-ml/cheetah,,Python,"[""python"",""machine-learning"",""reinforcement-learning"",""simulation"",""data-collection""]",69,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
digiteinfotech/kairon,digiteinfotech,https://github.com/digiteinfotech/kairon,,Python,"[""nlp"",""bot"",""machine-learning"",""bots"",""botkit""]",280,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
dipy/dipy,dipy,https://github.com/dipy/dipy,,Python,"[""python"",""tracking"",""machine-learning"",""medical-imaging"",""registration""]",835,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
dipy/dipy,dipy,https://github.com/dipy/dipy,,Python,"['python', 'tracking', 'machine-learning', 'medical-imaging', 'registration']",835,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",835.0,0,0.0,0.0,💤 LOW VELOCITY
dipy/dipy,dipy,https://github.com/dipy/dipy,,Python,"['python', 'tracking', 'machine-learning', 'medical-imaging', 'registration']",835,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",835.0,0,0.0,0.0,💤 LOW VELOCITY
dmlc/xgboost,dmlc,https://github.com/dmlc/xgboost,,C++,"[""distributed-systems"",""machine-learning"",""xgboost"",""gbdt"",""gbm""]",28666,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
dmlc/xgboost,dmlc,https://github.com/dmlc/xgboost,,C++,"['distributed-systems', 'machine-learning', 'xgboost', 'gbdt', 'gbm']",28685,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",28666.0,19,0.07,30.6,🌱 STEADY
dstackai/dstack,dstackai,https://github.com/dstackai/dstack,,Python,"[""python"",""training"",""docker"",""kubernetes"",""machine-learning""]",2216,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
dstackai/dstack,dstackai,https://github.com/dstackai/dstack,,Python,"['python', 'training', 'docker', 'kubernetes', 'machine-learning']",2217,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2216.0,1,0.05,7.4,💤 LOW VELOCITY
dynaroars/dig,dynaroars,https://github.com/dynaroars/dig,,Python,"[""machine-learning"",""symbolic-execution"",""dynamic-analysis"",""program-verification"",""loop-invariants""]",55,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
e-candeloro/Driver-State-Detection,e-candeloro,https://github.com/e-candeloro/Driver-State-Detection,,Python,"[""machine-learning"",""real-time"",""computer-vision"",""python3"",""dlib""]",152,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
elixir-nx/scholar,elixir-nx,https://github.com/elixir-nx/scholar,,Elixir,"['machine-learning', 'elixir']",496,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
elyra-ai/elyra,elyra-ai,https://github.com/elyra-ai/elyra,,Python,"[""python"",""docker"",""machine-learning"",""airflow"",""binder""]",1996,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
elyra-ai/elyra,elyra-ai,https://github.com/elyra-ai/elyra,,Python,"[""python"",""docker"",""machine-learning"",""airflow"",""binder""]",1996,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,1996.0,0,0.0,0.0,💤 LOW VELOCITY
emdgroup/baybe,emdgroup,https://github.com/emdgroup/baybe,,Python,"[""machine-learning"",""optimization"",""bayesian-optimization"",""active-learning"",""design-of-experiments""]",498,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
emgucv/emgucv,emgucv,https://github.com/emgucv/emgucv,,C#,"[""opencv"",""machine-learning"",""ai"",""computer-vision"",""nuget-packages""]",2293,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
epfml/disco,epfml,https://github.com/epfml/disco,,TypeScript,"[""machine-learning"",""mobile"",""browser"",""collaborative-learning"",""privacy-preserving""]",187,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
evo-design/proto-tools,evo-design,https://github.com/evo-design/proto-tools,,Python,"['machine-learning', 'bioinformatics', 'bioengineering', 'generative-biology']",118,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
f/prompts.chat,f,https://github.com/f/prompts.chat,,HTML,"['open-source', 'machine-learning', 'typescript', 'ai', 'nextjs']",167738,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
fairlearn/fairlearn,fairlearn,https://github.com/fairlearn/fairlearn,,Python,"['machine-learning', 'ai', 'artificial-intelligence', 'fairness', 'ai-systems']",2271,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
fairlearn/fairlearn,fairlearn,https://github.com/fairlearn/fairlearn,,Python,"['machine-learning', 'ai', 'artificial-intelligence', 'fairness', 'ai-systems']",2273,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2271.0,2,0.09,11.8,💤 LOW VELOCITY
fangwei123456/spikingjelly,fangwei123456,https://github.com/fangwei123456/spikingjelly,,Python,"[""machine-learning"",""deep-learning"",""pytorch"",""spiking-neural-networks"",""dvs""]",2104,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
feast-dev/feast,feast-dev,https://github.com/feast-dev/feast,,Python,"[""python"",""data-science"",""machine-learning"",""big-data"",""ml""]",7217,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
feast-dev/feast,feast-dev,https://github.com/feast-dev/feast,,Python,"['python', 'data-science', 'machine-learning', 'big-data', 'ml']",7224,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",7217.0,7,0.1,21.7,🌱 STEADY
flodl-labs/flodl,flodl-labs,https://github.com/flodl-labs/flodl,,Rust,"['rust', 'machine-learning', 'deep-learning', 'graph']",60,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
flwrlabs/flower,flwrlabs,https://github.com/flwrlabs/flower,,Python,"[""android"",""python"",""raspberry-pi"",""ios"",""machine-learning""]",7079,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
flwrlabs/flower,flwrlabs,https://github.com/flwrlabs/flower,,Python,"[""android"",""python"",""raspberry-pi"",""ios"",""machine-learning""]",7081,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,7079.0,2,0.03,11.3,💤 LOW VELOCITY
flwrlabs/flower,flwrlabs,https://github.com/flwrlabs/flower,,Python,"['android', 'python', 'raspberry-pi', 'ios', 'machine-learning']",7082,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",7081.0,1,0.01,7.0,💤 LOW VELOCITY
flwrlabs/flower,flwrlabs,https://github.com/flwrlabs/flower,,Python,"['android', 'python', 'raspberry-pi', 'ios', 'machine-learning']",7086,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",7082.0,4,0.06,16.7,💤 LOW VELOCITY
flyteorg/flyte,flyteorg,https://github.com/flyteorg/flyte,,Go,"[""python"",""kubernetes"",""golang"",""workflow"",""data-science""]",7208,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
flyteorg/flyte,flyteorg,https://github.com/flyteorg/flyte,,Go,"[""python"",""kubernetes"",""golang"",""workflow"",""data-science""]",7212,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration,MLOps & Orchestration,,7208.0,4,0.06,16.7,💤 LOW VELOCITY
flyteorg/flyte,flyteorg,https://github.com/flyteorg/flyte,,Go,"['python', 'kubernetes', 'golang', 'workflow', 'data-science']",7221,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",7212.0,9,0.12,24.2,🌱 STEADY
fregu856/papers,fregu856,https://github.com/fregu856/papers,,Unknown,"[""machine-learning"",""computer-vision"",""deep-learning"",""papers""]",416,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
google-ai-edge/mediapipe,google-ai-edge,https://github.com/google-ai-edge/mediapipe,,C++,"[""android"",""c-plus-plus"",""calculator"",""machine-learning"",""framework""]",36653,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
google-ai-edge/mediapipe,google-ai-edge,https://github.com/google-ai-edge/mediapipe,,C++,"[""android"",""c-plus-plus"",""calculator"",""machine-learning"",""framework""]",36665,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,36653.0,12,0.03,25.9,🌱 STEADY
google-ai-edge/mediapipe,google-ai-edge,https://github.com/google-ai-edge/mediapipe,,C++,"['android', 'c-plus-plus', 'calculator', 'machine-learning', 'framework']",36684,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",36665.0,19,0.05,30.4,🌱 STEADY
google-deepmind/kfac-jax,google-deepmind,https://github.com/google-deepmind/kfac-jax,,Python,"[""machine-learning"",""optimization"",""bayesian-deep-learning""]",330,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
google-deepmind/optax,google-deepmind,https://github.com/google-deepmind/optax,,Python,"[""machine-learning"",""optimization""]",2321,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
google/bigframes,google,https://github.com/google/bigframes,,Python,"[""python"",""bigquery"",""data-science"",""machine-learning""]",288,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
google/bigframes,google,https://github.com/google/bigframes,,Python,"[""python"",""bigquery"",""data-science"",""machine-learning""]",288,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,288.0,0,0.0,0.0,💤 LOW VELOCITY
gorse-io/gorse,gorse-io,https://github.com/gorse-io/gorse,,Go,"['go', 'machine-learning', 'collaborative-filtering', 'recommender-system', 'knn']",9800,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
